0.0             0.0
0.0006408375062	0.0005633802817
0.01699641458	0.005070422535
0.03767023192	0.01295774648
0.05151329027	0.0276056338
0.06707129998	0.04169014085
0.08440235397	0.06422535211
0.09911196502	0.08
0.1103953042	0.09746478873
0.1242528857	0.1143661972
0.1363918851	0.1312676056
0.1502494667	0.1481690141
0.1692809489	0.1678873239
0.1883269542	0.1898591549
0.2090661261	0.2078873239
0.2315166185	0.2247887324
0.2574187985	0.243943662
0.2815733499	0.2585915493
0.3126167532	0.2754929577
0.3401721608	0.2845070423
0.3711719944	0.2946478873
0.4021573047	0.3025352113
0.4400096822	0.3092957746
0.4718252371	0.3126760563
0.5019113175	0.3143661972
0.5311381068	0.316056338
0.5672283324	0.316056338
0.5998813936	0.316056338
0.6359643576	0.3149295775
0.6737513805	0.3115492958
0.7132642471	0.3092957746
0.7510440084	0.3047887324
0.7905496135	0.3014084507
0.824899472	0.298028169
0.8626792333	0.2935211268
0.9056147411	0.2890140845
0.943401764	0.2856338028
0.9880558539	0.2811267606
1.048155399	0.2732394366
1.101395138	0.2676056338
1.149486392	0.2630985915
1.187266153	0.2585915493
1.231927505	0.2552112676
1.276574333	0.2495774648
1.31779852	0.2461971831
1.357304126	0.2428169014
1.403676798	0.2383098592
1.453479372	0.2326760563
1.492984978	0.2292957746
1.525638039	0.2292957746
1.566884011	0.2292957746
1.611570778	0.2298591549
